"Term","Term Description","Session","Class","Subject","Catalog Nbr","Section","Class Nbr","Component","Description","Academic Organization","Location Code","Instruction Mode","Enrollment Total","Enrollment Capacity","Wait List Total","List of Students"
"2268","Fall 2026","1","ENGMS 991 L2","ENGMS","991","L2","18244","DRS","PhD Dissertation","ENG","CHARLESRIV","P","1","1","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 L8","ENGMS","991","L8","10741","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 P5","ENGMS","991","P5","10742","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 Q9","ENGMS","991","Q9","10743","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 R5","ENGMS","991","R5","10744","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 T1","ENGMS","991","T1","10745","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 U2","ENGMS","991","U2","10746","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 V6","ENGMS","991","V6","10747","DRS","PhD Dissertation","ENG","CHARLESRIV","P","1","20","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 W1","ENGMS","991","W1","18050","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 W4","ENGMS","991","W4","10748","DRS","PhD Dissertation","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 WJ","ENGMS","991","WJ","10749","DRS","PhD Dissertation","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 Y6","ENGMS","991","Y6","10750","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","20","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 Y7","ENGMS","991","Y7","10751","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGMS 991 Z6","ENGMS","991","Z6","10752","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 501 A1","ENGSE","501","A1","10753","IND","DYN SYS THRY","ENG","CHARLESRIV","P","10","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 524 A1","ENGSE","524","A1","10754","IND","OPTIMIZE THEOR","ENG","CHARLESRIV","P","6","15","0","List of Students"
"2268","Fall 2026","1","ENGSE 545 A1","ENGSE","545","A1","17117","IND","CYBER PHYS SYS","ENG","CHARLESRIV","P","1","1","0","List of Students"
"2268","Fall 2026","1","ENGSE 674 A1","ENGSE","674","A1","10755","LEC","OPT THEORY 2","ENG","CHARLESRIV","P","6","12","0","List of Students"
"2268","Fall 2026","1","ENGSE 674 B1","ENGSE","674","B1","10850","DIS","OPT THEORY 2","ENG","CHARLESRIV","P","6","19","0","List of Students"
"2268","Fall 2026","1","ENGSE 801 A1","ENGSE","801","A1","17116","IND","Teaching Practicum 1","ENG","CHARLESRIV","P","0","19","0","List of Students"
"2268","Fall 2026","1","ENGSE 802 A1","ENGSE","802","A1","17115","IND","Teaching Practicum 2","ENG","CHARLESRIV","P","0","19","0","List of Students"
"2268","Fall 2026","1","ENGSE 810 A1","ENGSE","810","A1","10756","IND","PhD Internship Systems Engin","ENG","CHARLESRIV","P","3","20","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 A6","ENGSE","900","A6","10757","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 B1","ENGSE","900","B1","10758","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 C1","ENGSE","900","C1","10759","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 C2","ENGSE","900","C2","10760","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 C3","ENGSE","900","C3","10761","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 C5","ENGSE","900","C5","10762","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 CA","ENGSE","900","CA","10763","DRS","PhD Research","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 DE","ENGSE","900","DE","10902","DRS","PhD Research","ENG","CHARLESRIV","P","2","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 F5","ENGSE","900","F5","10764","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 H5","ENGSE","900","H5","10765","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 I2","ENGSE","900","I2","10766","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 I6","ENGSE","900","I6","10767","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 L0","ENGSE","900","L0","10768","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 L2","ENGSE","900","L2","10769","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 N3","ENGSE","900","N3","10770","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 O1","ENGSE","900","O1","10771","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 O6","ENGSE","900","O6","10772","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 P2","ENGSE","900","P2","10773","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 P4","ENGSE","900","P4","10774","DRS","PhD Research","ENG","CHARLESRIV","P","4","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 Q1","ENGSE","900","Q1","10775","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 S6","ENGSE","900","S6","10776","DRS","PhD Research","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 SA","ENGSE","900","SA","10905","DRS","PhD Research","ENG","CHARLESRIV","P","2","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 SG","ENGSE","900","SG","10777","DRS","PhD Research","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 T2","ENGSE","900","T2","10778","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 U3","ENGSE","900","U3","10779","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 W5","ENGSE","900","W5","10780","DRS","PhD Research","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 900 Y7","ENGSE","900","Y7","10781","DRS","PhD Research","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 B1","ENGSE","951","B1","10782","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 C1","ENGSE","951","C1","10783","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 C2","ENGSE","951","C2","10784","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 C3","ENGSE","951","C3","10785","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 I2","ENGSE","951","I2","10786","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 O6","ENGSE","951","O6","10996","DRS","Independent Study","ENG","CHARLESRIV","P","0","1","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 P2","ENGSE","951","P2","10787","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 P4","ENGSE","951","P4","10788","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 S6","ENGSE","951","S6","10789","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 T2","ENGSE","951","T2","10790","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 V4","ENGSE","951","V4","10791","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 951 W5","ENGSE","951","W5","10792","DRS","Independent Study","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 C1","ENGSE","952","C1","10793","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 C2","ENGSE","952","C2","10794","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 D4","ENGSE","952","D4","10795","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 E1","ENGSE","952","E1","10991","DRS","SE Mentored Project","ENG","CHARLESRIV","P","1","1","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 O6","ENGSE","952","O6","10992","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","1","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 S1","ENGSE","952","S1","10993","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","1","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 S6","ENGSE","952","S6","10796","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 952 W5","ENGSE","952","W5","10797","DRS","SE Mentored Project","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 B1","ENGSE","954","B1","10798","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 C1","ENGSE","954","C1","10799","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 C2","ENGSE","954","C2","10800","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 C3","ENGSE","954","C3","10801","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 I1","ENGSE","954","I1","10802","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 P2","ENGSE","954","P2","10803","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 S6","ENGSE","954","S6","10804","DRS","MS Thesis","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 T2","ENGSE","954","T2","10805","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 U3","ENGSE","954","U3","10806","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 U4","ENGSE","954","U4","10807","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 V4","ENGSE","954","V4","10808","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 954 W5","ENGSE","954","W5","10809","DRS","MS Thesis","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 A6","ENGSE","991","A6","10810","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 B1","ENGSE","991","B1","10811","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 C1","ENGSE","991","C1","10812","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 C2","ENGSE","991","C2","10813","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 C3","ENGSE","991","C3","10814","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 I2","ENGSE","991","I2","10815","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 LO","ENGSE","991","LO","10816","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 N3","ENGSE","991","N3","10817","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","20","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 O6","ENGSE","991","O6","10818","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","20","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 P2","ENGSE","991","P2","10819","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 P4","ENGSE","991","P4","10820","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 S6","ENGSE","991","S6","10821","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 T2","ENGSE","991","T2","10822","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 U3","ENGSE","991","U3","10823","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 U4","ENGSE","991","U4","10824","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 V4","ENGSE","991","V4","10825","DRS","PhD Dissertation","ENG","CHARLESRIV","P","1","10","0","List of Students"
"2268","Fall 2026","1","ENGSE 991 W5","ENGSE","991","W5","10826","DRS","PhD Dissertation","ENG","CHARLESRIV","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGXM 310E DP","ENGXM","310E","DP","11022","IND","Instrumentation","SAB","IRELAND","P","0","10","0","List of Students"
"2268","Fall 2026","1","ENGXM 598E DP","ENGXM","598E","DP","11023","IND","Manufacturing Processes 1","SAB","IRELAND","P","0","10","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 035 A1","EOPAC","035","A1","3016","OTH","US Higher Education Pathways","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 035 B1","EOPAC","035","B1","16112","OTH","US Higher Education Pathways","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 041 A1","EOPAC","041","A1","2543","IND","Intro to BU Academic Community","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 041 A2","EOPAC","041","A2","2544","IND","Intro to BU Academic Community","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 041 A3","EOPAC","041","A3","2545","IND","Intro to BU Academic Community","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 041 A4","EOPAC","041","A4","2546","IND","Intro to BU Academic Community","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 041 B1","EOPAC","041","B1","2547","IND","Intro to BU Academic Community","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","1","EOPAC 042 A1","EOPAC","042","A1","2548","OTH","INTRO TO STEM","EOP","CHARLESRIV","P","0","50","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 045 A1","EOPAC","045","A1","3017","OTH","US Higher Education Pathways","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPAC 045 B1","EOPAC","045","B1","16113","OTH","US Higher Education Pathways","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 003 A1","EOPCO","003","A1","2549","OTH","Intens Business Communication","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 003 B1","EOPCO","003","B1","2863","OTH","Intens Business Communication","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 004 A1","EOPCO","004","A1","2550","OTH","Intens Business Communication","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 004 B1","EOPCO","004","B1","2864","OTH","Intens Business Communication","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 011 A1","EOPCO","011","A1","2551","OTH","Communication 1","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 011 B1","EOPCO","011","B1","2552","OTH","Communication 1","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 012 A1","EOPCO","012","A1","2553","OTH","English In Action","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 012 B1","EOPCO","012","B1","2554","OTH","English In Action","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 024 A1","EOPCO","024","A1","2831","OTH","Faces of Boston","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 024 B1","EOPCO","024","B1","2832","OTH","Faces of Boston","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 033 A1","EOPCO","033","A1","2555","OTH","Business Communication 3","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 033 B1","EOPCO","033","B1","2556","OTH","Business Communication 3","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 034 A1","EOPCO","034","A1","2960","OTH","Faces of Boston","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 034 B1","EOPCO","034","B1","2962","OTH","Faces of Boston","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 035 A1","EOPCO","035","A1","2557","OTH","Innovative Boston 3","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 035 B1","EOPCO","035","B1","2558","OTH","Innovative Boston 3","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 043 A1","EOPCO","043","A1","2961","OTH","Business Communication 4","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 043 B1","EOPCO","043","B1","2963","OTH","Business Communication 4","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 044 A1","EOPCO","044","A1","2968","OTH","Business Communication 4","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 044 B1","EOPCO","044","B1","2969","OTH","Business Communication 4","EOP","CHARLESRIV","P","0","25","0","List of Students"
"2268","Fall 2026","DYN","EOPCO 045 A1","EOPCO","045","A1","2559","OTH","Innovative Boston 4","EOP","CHARLESRIV","P","0","25","0","List of Students"
